user_id,spotify_id
452050,0VgIvZVwse0BCkLxdeUujx
414889,5Lu7JOTiNvqjQswt0Uyms2
123580,3ALfGdhLUxJGb0s4XRX6oG
5335,5nt3kfh9fOyJPWEYL1Ypy6
238970,6U741PZzmw31zOyfQ0VZNA
211284,7yFBCSuJ2w822R0XB2qWJh
238943,5JCMx48X0gQxfNo7OnH5Jf
452051,3n5KA3EFlmo0MbmaqQg9I9
317599,6SMGq2zsMn9Tex6vPyPuQS
155871,3WEI7Yqn2jw0ivibJHv9pY
308330,3GJDPLIDMOirm457gnioXE
234358,5Qz11Z21KPHJi3CpxuEmaO
475311,5XwlvMZAq7DuTlFKDgsT64
377821,5RB1asOlWTFAy9WQoZR4Ms
25987,4C3yCoFfiG4s1Def883iIy
271250,1bqKoqG0tlPHkaep48Y5m8
146623,6aGYXMFpaOijaspiG8XQNB
183619,6ET4KunkTjDoxS57azN1WP
229745,3X5uc8gJdRHh15ESwWnBl2
165163,6VaYA3XrEKmwPdHfgvat6b
428794,3hHKlyYSmNv3bhkT0asbqO
428795,7Jwmo9LZt6h6nw6TBjI0qm
276009,5uOyGkAaLk9ukIjiDPJL1i
345463,0EhHnZZ86CD82WemPJsqmo
271251,3xn2lZGffcoe6IJnwUy2j7
238971,1UCsosh5DyUU73WaAhTang
308331,2z5yENErcLrfPPLZSXmqWY
15230,23AtyuE4o6KiWeKBV16BY1
15232,59v4jXXXiPsPazPRaFImxh
387199,5674zDQWudPCMgKgBsufBE
146624,54EeCBldQKXSHbudAHf5MQ
364048,6S4m4nLUKn7OuavvVKQWv8
15231,2VgiBqGLTIzzIiRmbKFCY5
452052,3eVes7dxAUJjeDvvFdveJm
326882,46me8TfWSxLzrtG8nHssUm
336169,6F9ejMx1t8ZXYiw0wv4Wza
489195,2Uj2QLJQHcwhp62wCPO9E3
299061,03MJuQpQRSiGKCnCMFs0El
206613,0qJfw78bujvVyESP5r6ZLf
220502,6hzyMinKKCBhMZ4js3513j
359309,521FPiogqxmMuoskcfxChI
377823,3feUtYmpHAMDp9PBSeuf1K
428796,1ax17OozESUV20EbYbTNNe
345464,1F7CbfxSoddnuhZ1hAyg4x
5421,3PXQjM0mPqX63GpuQeaDSo
308332,6SqtvTQJHRsLBiWlDi5WZS
69923,2z6YTiAh84BhJwSIF4SOjM
234362,2AB0R5otqDcB3IGHcUndeJ
336170,7ujgor1tTEUcDqsQYA6C8s
452053,0LgpXo0CCfAltCDw1CJYEO
276010,3oPE8l5z5PHqa1HoPi1XNI
174416,4RlVLekMEbM4epIWuQbZRV
326887,7tD54hiHsWBezYl2exNN6O
387201,5kdBHfiero3a6TABukz07A
285292,1iJeNPg2urJGfMaQtmWfmi
21188,4xAiuvkUIQQT6tqiHUvQ1b
10286,6h56I4bigSVr8z0au4DzzV
14667,3QfanSoHT32A3OS9e0LNfx
414894,0hh5lHx4BxY3xwvXr9PU2l
183625,5EZp5Ws01G1GYjMwbxHHoQ
174417,7JIOTfAb1a5dCKgJwPkPDM
475314,0rivT1IB11hkTTmFYauOpL
377825,5kTau76wLvG5pfZyJnZaQv
345465,57yYqELSUR4tvCLTeTlTfv
10356,1LnJgDU9cwWDuVOkxkrxnj
336171,4m0TaNqQpg8OeOF7txYNwe
387202,5V2c8tb0g2HXpQqVQNk4ww
146627,5upGAwc91lczjdZhHk5ydc
336173,5HIoYXUMOoFKojhtYQlc17
132894,5bA0a7R8qJFDQnLagWLdNv
165170,7jVv8c5Fj3E9VhNjxT4snq
174418,71j2gefVp6C3tghUKBwAZ0
220504,7oSPfcF1og6O1Ed5iMv3pI
359311,0X5QAK4bmJeQYDp1IQHP1T
377826,1NlLG3G1OYXxd9ViQeF9GG
20359,1o1FaKZNf7x6QT6fngO9FI
211288,0JSMwSrEnSmHssarMB2dWJ
401051,4ZOIXsl1O9VZfgfz6Pm2jT
438159,7uEdUwO23TF72yds53iYKx
336174,4OcljdxCVrssqXaqO9HNmW
262035,12wulKo5mDWVAjtjaKcwLs
387203,6i5eLrJEOTJNHBU3K9j4Gk
132895,3DpfgJonHvgEQqp6faYeBz
271255,1lwZn9Y4c1Gort1ENK6NIG
326889,1lnusKVYp8f3DCdo5M24eZ
183629,65ic2Xnsqq0N5hixr2gBjf
308335,4OWncw8bgqUOk3ExfeCb4y
364052,5axYOS6xHpw1SU6jp2Vlq7
69925,5ppdahbf0HLKjGMkuDHYXb
317607,3S13XNeKQKyURgzgKXrXy2
452057,7niTC1ZdCZbr4Z9JbTHOvt
276012,3CJXASH3mt2wOoslYX55Rr
7723,7HzQLNAOk794QMSqNh6ikx
428802,7CNEZXZ9bCOQ6nXMsFMbc4
377827,2Ug4bLknDDHNHUPLRxnb0d
165171,3Ug0NE3e1wtTEuZlB98g1p
438160,1owLWPAdQDmuJ508DXaUgw
192858,1fXi95yQf721msTpP6Aq3t
21420,3Jtig4acxnWVl9qRUHxcd4
21409,3MQhBPkEdpFECz0FwqS71w
21430,39tzsB2W9Tm6yV2PfjvtnD
21395,735DFyGw81Owf6k8YNKQmg
10612,0JSOq4CMLvHUGfksxtPJ3g
377828,6WEm9kvGXjrlkKnJUfc4qN
165172,0Eo23aC8FwYfwAzxUmYeuH
359313,1Ikyq34xmNyfFngzQ1RUuw
326891,2ulDpFv47BQrc5kGoaSy7A
248237,5xqMfTBAcPqXwgZDS6w3Jd
345468,4EUw2utgsryxT00styB0qX
271256,27iu1NZBBu49WuRwiXmd08
308336,1ooFk9NRHocbjDCmDOJRbb
155876,6rcQB5NywPYmJmz9PWbqRW
146628,0CyswGohJB08L0mIFd00td
137396,2Z8u53AXnb7LrC5c12ixdf
452058,5DPhZ9SkOlWkf60adXDEtg
6017,0A73riLxdw3xY9fRRBTjdi
192859,77Per5WGhEGOFgJoooR68E
336175,2WkIXfE6qfBBj3KcNmLKLz
160556,66f8tSKmVhSiv3JaCAfgKD
285298,3PTvL4CPoyATF3fct0pQtc
271257,6E9hgg9jorsOst3iZvmSiy
359314,7kg5eu8ciliuJRsnQObHv3
29950,03SxzaolnPT2ZIFofEoH4O
137397,7qXLQcTSfoclWHRWwMQKPs
25772,48j9L8cspjGixqwhbSTtMC
174420,5vp6TuyghXeGEdLbpKYsI8
452059,3lT3aINvgPkRFkTa6bz9Dl
211292,08Gdx2x2yoBpwW2jSZkmvb
262037,1xf2hvGRvyetL2v9qPjd6b
276013,579nG7P3FJRuhsUwpQBrs2
123587,57ZXnA4RrTc7cJgvYm3va5
23742,2X6LlcY2yv3fiv3WjABKC2
10250,22G2cUHlYK4jW9LbK2II1l
192860,7spylD09NzUMv5sFPfTlls
271258,2aWgngr87lHSGJJ7uyw6eH
165174,2BKVwSVVRpZdTKo4myP9Vj
220508,6BMrhvw3l0z9igEN7dTHyu
146629,3f5VRtZF7SSPNe3YtM62gE
276014,0vfNn1yqWv1PPvVRiehXqQ
123588,4Bao6cXecix6yoOXzNRjfz
10261,1ZML4a3KbBYBU1Dlctlkvl
401056,67eVuRbk2QE4LdiJlE0yDM
308338,6zKxYviwG1S3rpbIzcOc3P
10258,2g2MisCAZGBJJCWK9XKjH5
19081,215jMl3qvPddJnFkZZO61p
28826,5Zblbp88s3iW5m5EkoJzCr
6062,5ifJZC3AQfunTvQBd0X5wl
20792,4Rqt5BVXti3cEB6htysfoE
20795,6dfZoWA0tkGieeHcjIgkeE
165175,6xXq4ieuhOqfBAupY4wIVR
308339,5qkIi9RYBMZkqQUIwOtRo9
192861,4KLG6nRN7Hkp9yipmWuWF8
387210,4de40dDhVkqvLwvlEFGKvW
137398,2aJKv3evpIuadnARe0UPbl
10819,1qKbSsiU3suqtrYPCE7GhC
174422,6aFd6wo0IQdrDiGdl0NUzW
183633,78vVDgqVgF4f9iuQT4b8T6
359315,4n7eUkcREPVhcpmRYnFxlE
146630,4HcuTfLQCqftnxaMh5QoFC
12726,6eDKmBTkXkTw2tm4cgJ69x
336177,4dYpjf74dkchVbxpLmUrJy
438163,4vRz1Dkjvvp0dtRpxNaOS7
317616,7zbLfaWu0tmKMgaPemX3yZ
285299,6PXxmIMfcq8UiDdgHRInsA
489202,6vBKKJwPxTNFpFIrBEpj6R
22042,0mjoN25svr5FUBOEmtimD1
137399,0YD4K8mKJ4zeOnOpH8qdT5
22025,68hEvMS2I6kdcigblRsemG
368553,6O0y09yYMZ6O967U7CpGfC
146631,7k4mmKX78RWrDOIoZPYFI6
69933,3URnHaEIKAgNwdEFhCpvJT
165176,7vf1gyqcOo0UHOs3hGUeF8
22030,61swLpRCl6Vydleg9T5M9J
22031,1xxZJrMCg6XrFK1uL6pGrb
22032,4nPxiStCVamTV6ucIq8TQP
22045,7ermOgnnXag1eb5U2emTE0
192862,3TqmTXwzfX2UCduNYwW9iq
22028,7pKzAYiAUdMiBAngjGBmeL
414902,3WSr9y8sLC650VvKY4xJIS
22043,27LEsHAbEXpbKhnPaWSDql
243477,0ruZr78h6t7oMNM1w8Jddi
22005,3OOH3C6XE7hSbEQ77qwekJ
151263,3Q5KmjrsyKWMwN5mhuPfDN
21994,6DqW8XiP3d7pxsdfJl5za6
248243,7jarLTx5jTbcix5XFQKoHJ
359316,0c26hbkWSxPK07pXEzTvFK
326895,3srdAxF7BdgZET6hqXC9E2
317617,1KIdKvZjMZgx7QA2DJ0pBn
465954,529GZznUvBIhi25ZNvyGD5
16823,3aiS8AR8EIBRxNma7toNBN
879,5pTc9eM3kCQHVlCaxR0FLD
387212,6tvygEhmRoY9ycjAWWfxSw
259,0RPA5hqNXzFbzrlJT31jqo
4816,74fayAwjWHBPxvpPgwtvon
428808,7pWjrxtJ3h2q1MNGILLcUl
12618,0xhS1TqtuDBYuJkSZ0QAMU
17469,0OlouFTCM5AL93dj8yd6Gx
3023,4l4zJCP8xszpvvkmfnMbu6
11520,0YfOOQQVAb8lsVWvsd0NU3
8885,4EaQDe2YHW3qZd2stnb7yv
11934,629LnkHbYm6J07sVqG7UJO
886,5IEOxiUxE2oEbyMDBoh7Bc
6882,2bRsRORp70R6FTJ5EhElhg
6461,2WImvuJ2dUdnyZDT69SROJ
10860,4r4yW3SWGhAZ7ocerwaMgW
9258,2Idp9bFcWOvgCGdse0NmT1
13338,3eUMAWkinfUryr9wuFKNl3
22573,3E9dQAs5pVwEtTNXVOUswq
14678,1gClae3b8Eh3aCg7KPAHaG
280515,1sLniJUUiAEMljSEabjCdZ
22976,5lo8uBARuLLVmRDXYDx7eQ
3974,3M8LnTNB4WoXyRHpBuiROu
452077,3chCCVeaTcneDib0jv5Zr6
25203,5G9dk4gBYHV8d0SiiKIBio
23543,1Ez8ZZZy5ahD4Wyre1GQGu
23450,6RQFfAmeNqrEaTaFWitpOp
13014,2KRlpOMMxonrmdbVbETKZW
10517,1KvUAxUf3fwkJV4p2ddNNO
26370,44RkIqWXdkc9K60ZGDggae
11799,5kJjyo0ojB9GNPUQlMV79H
21694,3MYRQdLloKPT9Fbm5R3kjX
359318,0jDibI0UYk2uP4B7xFSEqW
23046,6hij65GZ1ENmV4C8YeiYwP
8766,2mF9PcfpN8vxRtCfra8hz1
8713,4SAkEa8NbM7GSKMqC5CwiB
24941,0wM8cUIUpds7frBF8XaNZb
20091,3KU1by3i6RfZ9wRIRYvJQD
21755,74lG2djmHCRyoy0usdsq0d
26630,4ljJsQb0itmfOo4AMeBAGa
6828,1KpCi9BOfviCVhmpI4G2sY
26850,6sX6fy79QzMUNVsacyq61N
27623,1Txg9Mcpky8cjenkDxym0S
25883,2m8j8eWoasuvc2NnE2xKuu
20588,3bjKV6ETXj6lJ5Y1eKflau
22618,6XsE1lNWVTxvm6mVFg09lO
11439,06HL4z0CvFAxyc27GXpf02
12281,2cFPanqZ1PzLCekEXJgs6R
6532,1l6QyswriHJHSJlFyBuyzI
155884,1J6GFbFd6KeiPNzx44ngVj
308341,30vDwD43Sj0SGHkXtSPSKo
13801,5udY4J3ruydRyg98yxTRHw
24139,3IefXq8WnaX7xGfzjgopjv
211296,6T9l4PxIsLR2fArvqBn1DX
23677,0hpWa95TeFrdFEGEaMGsUK
12808,4UBBbKpG8vSP9y85GvhLGb
220511,0UjjvlTE9gzv77bov1U0Ut
12116,3lOAP3pBpCjnDuorxKhJFh
23957,6fqlfRpGKvx5oFCaD6iUtC
12467,4LW7ATTlh6btuM3AvT1Ejp
23920,0Ig4BYYedgQoFjeSvUKDEy
11190,5qYLeeGW7XfR9elkIvCPeb
7328,2ok7ZUFkG3CObea2101x7E
12204,31YnKHfnVMd1GQ3uF17f24
22059,0sfKPIj0QFm2FrlhdrLHIb
21610,0dV5DozRmcoCAtjCY0zUd7
28411,1YTllaPIEOAz9F0Kso7NFh
13633,3XbGCI8UPQrrfl6LOdOwxa
6678,6SL2MQsmvICGgofRwAZiHW
24241,6uSRhw6W8rbV2ViajjKeN3
401060,71UJA40dRueeT4eJKlbKob
12485,5Qehfw98QdTfIlPwr0eteN
165178,24N6JLz83q2X0C2GsFtazq
428810,0FlLr18jTT7CHMH4F6qLI5
137405,5BIlMqO9ANBSTvU06hErfh
1515,5EgvnymdY4cDao1ZLcckoi
21374,01aHxA7rtyg6dWDuW7PtQA
16797,3tTDfNXZMDWXaQGlvXE8Lk
8143,46Ae99tK8EgcCpVFSAdkxQ
4135,45ULPkSwTRFk1756Wr7sKQ
165179,2JFLfEzyw8wfwsI1EVfk1H
10404,0AsbBukUWcA4lJT5ARtlgQ
7722,5AwoTd09zcU8oUJ12Qt4Om
7346,2TgBfNZ5H9dB1d8Rm3GlN5
17966,15h1AB4jpLCdXLZNT7glWj
9512,7e5nTVsuCTF9KSpcJTlNIH
1954,3t4GiBPxGuGfjqzT1J4GuZ
1980,0GohXKnNt69Pdrfgi5Yebd
1531,2bBqL4GnMQEf84EeHfi7XA
3772,2MZsADwBuFuSv6eRNIQm1t
377832,6HNl623upUpBDnSSENSzwk
15011,1UwG1glAHquSGN10jtqCA2
11332,2LmBmuBKjJg3Xqh24WwpoN
20859,2BevzwJrouewJTp0IsjNYK
16263,7exXKVVAqp86Gubia3Fa2g
9810,1GO0BdzMo0I4HNHfbaLbKZ
14489,46RsgH1Mm7zJaUXzWpY4xp
20690,4A3sEDe3SvPLByvCoiudvW
8412,05qvZreQgj82j4gXKT6K0T
10550,3PHJOUtGUC6fBsYZl8YEK2
9776,4dCDYKtFTMnKCI9PvEwMQX
19019,2EqQkpXRmdMZBoQYbW6FkB
123593,6RfltO3Yuxz5JX0HPjps8r
220513,01KxT3XkT0D7PQFueNUhqN
2007,4dxO8WyhmkXoF2gNAVgnay
308342,5ISHkCIgx0m15NKsd0HXaZ
285303,36mkih3TtsqAtQkta212V9
28553,6yfIYF7j0pCjaIltt2TWy8
146636,4UnP701wue3pYJ6qHKb5Ce
192863,6CdhpaxGXY9d2MCN9hadc5
206627,5WX1XhRvKCPMv8TNXrqDT6
165180,1FBC5hy9lgQ7T3taqy8Vy4
280516,0vA32L8pFJxyYfCf2qJnQZ
1839,5L6llleHuR3q7QQR9hC4mS
9296,30ISUZ5Xkto4CyeClftpG8
248246,2CSAKcy1AxLGw12jn7bUoM
271262,5ZR8NbYS4YjM9D8AmMXRD6
452078,6t77OTn5dA4Y9t29YP3ce8
25816,6cyEw4nxAuJlTsTafbrbhn
8073,5h7aN3xfMdLwyuopfgvtST
20329,3gvNMbcnvmnjGaG6hvJfSH
1856,4MkrS9W3HKGDoFcg6vhbF1
13531,2X18P5qiLWbpeWbcHaCIZb
15100,47V6nyjOrUR98qv6gkYssI
377833,3el8wYunjYd6qpl3YdnUDV
118966,7d91V3ye2fDWmD2p5MBRE7
6542,2VMKZERyiXpqmRcJzfo8N0
6317,5zoMMD25mzBMAKvKfwkz7l
220514,4LeZfhOsEMQZ9JmXMjqtBp
206628,0zId2xM1cP9M6kkUfawO78
387215,6tgzDn1dvGykxHDsgtDOqA
280517,3gts2Vu6On37ZMwM676G5H
317621,631rO8WcPMSsnTjYtyhyBd
165181,1oIoVEShf7RX573VbaTB4U
345479,3LCTJfXs5VYSRVZNYowTHo
11477,0b3LbbNb9nVvDmPAsy9Hr4
2499,1Nh5fYxPnX16JlqYYUdFDc
442666,7eMSmPcaXqeRajanqwlb9M
368556,0svgkWlFzxKoxjNqrqaU2v
192864,2H6wPhCHKcEwkGZ4AgyeG3
442667,6rB3CMcgdMadSYLyrIIzCC
359319,0qkROr3s8gSnqKQqgW8SwY
368557,6ncNn1xYVeJHuvstB9wdwk
489207,4VmcdPMu9Q1P7Y3T7n4yWL
428809,2DF4oAKdd9SBZwbeHstVBB
165182,783Ey4ISJyOgJpGNjODYl4
252747,5jxvbnzXtWojVWm9D64t1K
452081,5cZg1mZzvD8ifmL7yffBza
317623,1QzcyOud5JEPy6ShGm2TyU
345480,1QjNphqwn88rGaLekI0fQQ
377835,7EbgAB5gZ028abEX5YVwtm
271264,3LheGQau9ZIUI5CzQhcxoi
262044,2Mdnd34El5gMNjyw9k2fdY
262045,7zOHpDA7g3LQmIUymMgb9t
192865,0ccGP0JimllVLWfWSJXqOt
308345,54xFWKvuxkb1yP9uLc0MRY
123596,7GIYNfNiCCCvC3egT0MDOK
220516,0plX4LeTImCcZfCLWYlAgW
165156,2ZINVu7V4qwkFzJ2aRkY5p
15057,1LKwNlvi5UhtQ8Ab2BCL0u
359320,42hjASZELjbPzDZmyS6Ina
336185,3C1DXR1T9Lw3m3TloMBBDF
165184,2ZNm2VCNb85xoT4WWb0ZgQ
428812,2whqvvWyRUNmvC93UVSOky
377836,4l1B1UqGA8giS3caL9B08Y
414909,4aY3SsnE1uONObJiFBhPIB
368558,3vg1jEOhoivoKrGevcd6yW
23159,4PZ99EuVz4JTOp7LvtMDag
206630,69n9oDOAdqHJ8Y4n6nsk4L
452082,09C1Xl7vzPB0r9LqKaMbdj
7712,4KpgE28JjqodJDiUEziVB0
452083,1lNsSiIZprvL4bYgJi5QRb
9616,3fFxoTpwBfwOtEDiPEBQFg
387218,6XDn2WHsyZzMzehmgCKFWm
336186,6nPXxbkOX90Q7dpqvorF5m
838,5p9NN1gicqx3eA28ETo4eh
252751,50xEVkWuVFE6gATUCm5ebw
10758,2gS9ZwC2usdEcfgGIoNaRL
174433,4pAEV0qHt8t5SBPdVn1gle
285307,07mCmCrnXwSwa79dxPtQjT
192866,36C2hXqhxu8S68awyDaGQD
183643,65MsS6MXsu2kp4ohjKL8ui
271266,5O6UoUbo5X8PlKKim5rgVc
280520,68HA2koH3yOKSjEQPkwhAN
220517,4vOHE7ZuPy8FQ1Pa9uJeaU
428814,4xCLNkIya4mdjKrHUk3nt4
146640,7gtvuGFtopwxP14Spa1OR6
5842,4aOJM4yz17YT4apyu1Oxjc
12740,1I5miROzH3MFMhRsphAvQJ
377838,2OVDGyCAvAI1IABk83Hpcm
285308,53KPKH2ovMnpVhQP7PTcK1
123598,3luKVYgqrLLg2X5gH0apdv
22793,1jynt253DLPTfMdsa498dU
19206,09NHSrTBhydGUEl8iFOfCn
174434,2ZKelXvElNAL9lxH9qboPi
183644,05ekd5g9HqGS6kTCYHCAug
262047,7zaPoa1V0c43iOHQSqcx4W
12637,1ohcSfBbuLcM9pi5c8PSks
308347,1GwldZzzeIe1pROCZzjjqy
479825,4sbO8qFpJFjXLS9TSDhp0f
452084,0yeTGLE8hVnjs8ZpC7rAgS
359323,5QnLptDUFw7MWBswC69CYi
349982,3XxinTM5YBUmxrfsOU3Cqc
192867,29i55482ITZp9RUrWjcyiz
401066,2qLVivEwJtloDE20bnf0OF
336187,1nOquoax97EqufLaPP6pyj
6011,3CT9VsUzsdwJMIl69gqxAa
13389,0DoC79pj2bq5euwvvnJyq3
252753,6BAL2iHEzjLppN73gc43Mv
308348,0aoY8JokbBaHkZLzFKcxVL
349983,3j0DXUvgsIDB2RlP37BVNF
13770,0hn6MIbOu7wcJcTpLD5KfQ
452085,06JHBEOEgS0hK7g0ZuBo2Y
387219,7Fzo1jYA2MJXz9qbyxj6uO
299079,4thtNIksfG7oTCo9WHWic9
359324,4nJhOcBJLGgKLPqZxsTT18
183645,4F5oMQRJEqpLZaW5cc7BEC
137414,5XDi1LUaZ93uBv1yw1T6GI
28530,5ZI5o0mPIHhR84uvYABSta
192868,65cHEEp4oU3GUYSshjw3yL
146641,4uG8VYp1GLQpZVokfG2Ui7
442671,2n7iOZlrkWOP9XWzgRhFkn
428815,4Yw1m3EHEv3sNGy0VMOCQM
401068,4Rk9r6O2Zm9rCQO64VSZGb
16710,1wnullH5VjXmeCvbTSkDxT
211305,5aSovlDoGvCx0fBKSzMXed
359325,1Md7l2uCSLEHeHbPCWhwkQ
16133,4377UGYy3epe0StAx1uTJq
326922,1zhLskdQVuHcgEENltyarX
271269,6Wvu478FuazoyEyWV7PMrH
155892,1dPc6v5a2v1jjymoDAZZFj
146644,6LntKVqC2g42477MfHnXRg
317628,1Xq5wasmlEwC6TqCqJtP5o
16769,6BQh4OzGlyW4scYCrmHQca
15029,6RDsMiiBktLHxEAgeuLeUc
14393,0TO9FwOE4RPRAkvoznnj7f
349984,0O21EWCzkKnl0tLOsg1hms
452087,5pw0AkauGvcuIZGRpm0sKa
387220,0fOACSuV2yErGIXJvBsIZz
220521,19DLZqkD1ng7fq1pz6Bclw
165209,48fK11OLtwJ5swlV9oazwM
317629,66CXWjxzNUsdJxJ2JdwvnR
299081,64pH26pCroqDuuiGhRpvC1
479827,2nV8yE6fPnEVDCRykcRsS1
206633,4NdgoC7JkkljrX2Q0sY5ax
368562,60Dy5j6bikhbw6d92NohWy
489213,4ZpbmmzRZYIroIdQZiJwn4
146646,6x46QdGsjFcvz4KUPkNZzn
414913,69paVXQshq1IddCS6bABE5
12084,0OwUjr2ujWyA2U3bWqWiBs
16944,0puLkvOggvZeHXRMd8o44V
17546,3IOwV26aVul9dwjxlGs9vO
252755,1wvpIEhxg7nyG00NbeBsU8
155893,3Dm30k7Otucd2Yfq7V1mQ6
12113,7bg6MVhsCEtCMDI4SfZ8aJ
326924,5t3DoIsw7FO2RXhlsdS26r
220522,39m4gnzyxAUR1CIPDGj30j
349989,2iJofUNKo9bQbKKmjHBLcI
27959,3LhS2T8IPAUkshdQcOZaqb
387221,5YwTqga2zKo3T1Q0fIzITI
271271,4icvvmZWGDD8faxnOCwnuk
243490,1ctrVhBKWrWmg165qzoIHW
183648,4N66KEipBdDHU8aPFwlaw1
19774,0ZfTY2nqwgY6KWgmJ4ZH8X
19776,3SutDIob6OmsmWLaVdO6DQ
465963,2WeX0MjSzcLnqnZbbskV9q
317630,6LghgrHFlou2oAjEQen0uh
192893,4CxtML7EVJjpVFMO1FmqQf
308351,5CbSEnzqWKpZiLjHwKnACp
368563,5lIxXAkeFv9qexShmMAhGx
146647,0Y1nPaa5bO9qDOinbWuP7T
19775,3WpQh3LkcQIjeglz8FpgOt
359327,7b23TgfBEKNGWTRQ3kno3t
377844,7qlympIzm3SXJpmFl17WwX
5018,4aJce36AlNvYkNwytJeNSh
489214,1iYcYzHLku73PtaLtpT8Np
25862,4n0BFXz1LhZQ6pSZSj7bOW
29501,3BSckhNAabodVgd9NkHyJV
29519,72PztvN3c5Aq6T4b1RI29o
29538,6qqAi4e8LS6xQreSk8JPru
29527,4LcQWkZOUPEQtdDiGFKB6F
414915,6qeOjlntoIuGNCkoV8ce6C
20267,0bYbYI0IzydLzfeisolIqX
123605,4bwzY0qOcItmutn8t3Ckw0
20457,62Dk7biNKtfWhbZF7XstZu
12318,2jE83GnVLvuR0EPqvwIrZQ
21654,3fIwfiH1N8GOAKMphUNfbF
21872,09SNPpngtvAlyVAAaHU6ma
20347,5I2tGoO3cksOCw9a9s97eM
271272,0tIf7XdZJgepD7bAEr0J4Y
359328,2s4l5ZhbHCRbBIAYAXTZ5f
20022,5w8hwN5um1aTjXIkTGzbUh
29490,3Zr2W0ymwTZ9aN0HGMcsau
137417,0Wq0NJJ9rtXjmM6EWyYWUd
20507,3dBEDD55mslAd77kOtW36X
280526,0e1VP3pJAtmP5ONpvlSCU0
142095,3xEBL4HPOeT3gAfbFBIMMQ
22027,1FIueh6CWkIBlrvEOpShN4
22431,059t9cVIwxGLzil3HooZA7
21034,3qnlmlc9ZVV6rx4aNPqjsY
183649,526J8Yi6wnwWoOPuydTLaR
21346,4gSWQDpPuatMTa9MEsak2B
489215,2FkYQnmztYtVLFWzAdImbx
299083,2tUNg9QSjedQYq0TDDDSyO
27118,2OsjjdHsjkFvCbGHFvcPu1
280527,3MhLPWl1i7Dl8j0TNw2M90
27119,6hSl6WPTZSn5CqujCmpGQ7
22882,1yxas5BEY12ptP9K8WLnj3
299080,20rb2yrpKJKR9PZvSIUvNg
23155,0cXN6KzkGWXmAi9z9DvQq6
243492,3Ez9PeENzmaaKWLl7dOx1O
23377,7tIjEKJyUJOgw2qZu8M1Ig
27775,3aSOqB03AcdniBDFyhaQBq
317592,7HBKwwOutr4WILK94fSXeU
27117,4bkm1YvAUjhbiLmxt4RdcT
294465,4WMbg0k0wo4hA047Q62RZp
155896,4eh0fgQK3n8AMIabpAMlqG
271276,4zbvTFF4S1b9f5h0MrQNZA
137418,0brVa9lIuE0LaAE8nRmhao
377846,0ypsL8O7vhyRcaqBUCA8xw
12412,6KPJWHi8MTz9WI4HaCBjrR
30296,3ZP09XpNkboUUJow1QTxq7
6720,13VcgFV5YS3fPySby6NnqP
6891,7tqYRLzUEDLyeF9oZmiht7
155897,5cp2JN7RZuB0YHsiQNkq5A
15745,2XMPvCrQPrYQK6O0PwkkMu
326927,1PoG2b18MHocWZA8zQgWjO
262054,0GbE0uLgKzceJ5gan4HzSO
29941,3ZL5eeq5NJe2B5ZmjHlVps
20757,7EigPF1vVx4DcZzGLpWsrc
137419,6tNomVFaAb0XV9dScNYeN5
479830,2CiVXlqZHnOj4nWFBj3s2k
4780,0CYrdtOW895FseOftIPaAN
155849,4S3KHpz4rFQnAXQm97isqm
1603,00RZetqBBpUStE663l5wx7
308323,0InD0eWzMlTnJwSJfPQNv8
891,72NWfEaKu9Ripl40Dn7FwH
336176,5nkWUgymWTOTdSltS5sZzd
206637,5YeQjLoDnKqhfWyvnQ1O7O
428826,4ybii90Ofz5HRJyYoTLfiq
489216,1JQiDKAjs1L29s18Uttcuo
479829,6Nl2mh61dU8tRZJ3QVtlL9
165215,27VCxxlWcJSunJhd5Vmhnh
262055,6CPNtTPuuA8ZONTshDrkTO
155900,0dhYcC0FqeKOcLRmu4orY7
308355,1jbtxrgn5ZVnQcETjAfM7R
22528,05bsU3l4Fh10kIsZgYOx6V
299085,1Mo00qaB2xKwtMZW2lOcyj
243494,7DSN9GBYiu2PZrpzX8Too1
137420,61CFll4pLb3XmZQoteDb6y
220527,2laXQIlnoNsqyfxoTwmBYO
123607,2raMPzrmVSIPY1JTVpR6qk
192897,6iQHZkkQy6VuuOE0ASK6Ye
248107,7qxYJsbJ6l2IgZbJyr1XBR
4270,3MXV9ReQuwdU4KPVRMnvuz
20796,4Ale8Nr6Dg1Fa25HWi3OhX
23505,5wOm0bGomUCwtrXipTu0KQ
12563,73ZSaWnN9QARE0bP36q9Nc
24913,1UxE8S38AC3mr6P7BrWn5V
317673,6gcmZuz875tFsPHeT9RZaK
165212,28vKThNsQjtsoQ2IzYWahC
326928,0RhcFI6AbnhDbp4KsAoOnT
377847,7n7vnJsPYPpqOiliX9qiQR
368566,0NjWQm8uURlGx3C9mdDj0E
146651,0UotSScPTiSFPmbmjam2jn
285316,6ibEVLXEHtlOzz15b9rcZ2
368567,2OgDS1e3utbZsrJodyzeen
137421,3eGjGYsGvhEpKtrkT8dJOf
340694,7cJjMNc4Q60EtpkBRJmsGI
155901,1fhiWgZNx9ir5RsUan2Qtx
456589,1b3IxRLwsBrj16W1qRZ5io
308356,6MMoqP55yh3ZjIfyoVlBYd
243495,6uytAPZGbcGH09wtju1hJD
165216,0kiq5p9JgfyxgomgEG7oan
